#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NC_017586.1	5261904	5263958	+	-	-	SCATT_RS23055	WP_078590813.1	684	DUF5107 domain-containing protein
chr	NC_017586.1	5264771	5268103	+	-	-	SCATT_RS23060	WP_050990289.1	1110	glycoside hydrolase family 92 protein
chr	NC_017586.1	5268343	5269137	+	-	-	SCATT_RS23065	WP_014145583.1	264	SGNH/GDSL hydrolase family protein
chr	NC_017586.1	5269217	5270137	+	-	-	SCATT_RS23070	WP_014145584.1	306	NADP-dependent oxidoreductase
chr	NC_017586.1	5270282	5270692	+	-	-	SCATT_RS23075	WP_014145585.1	136	hypothetical protein
chr	NC_017586.1	5270694	5272172	-	-	-	SCATT_RS23080	WP_014628558.1	492	phosphatase PAP2 family protein
chr	NC_017586.1	5272294	5272695	-	-	-	SCATT_RS23085	WP_014145587.1	133	hypothetical protein
chr	NC_017586.1	5272738	5273166	-	-	-	SCATT_RS23090	WP_014145588.1	142	CBS domain-containing protein
chr	NC_017586.1	5273227	5273592	-	-	-	SCATT_RS23095	WP_014145589.1	121	DUF2795 domain-containing protein
chr	NC_017586.1	5273667	5274248	-	-	-	SCATT_RS23100	WP_014145590.1	193	hemerythrin domain-containing protein
chr	NC_017586.1	5274469	5275002	+	-	-	SCATT_RS23105	WP_014145591.1	177	GNAT family N-acetyltransferase
chr	NC_017586.1	5275016	5276146	-	-	-	SCATT_RS23110	WP_014145592.1	376	hypothetical protein
chr	NC_017586.1	5276235	5276477	+	-	-	SCATT_RS23115	WP_014145593.1	80	hypothetical protein
chr	NC_017586.1	5276548	5277708	-	-	-	SCATT_RS23120	WP_014145594.1	386	mandelate racemase
chr	NC_017586.1	5277721	5279280	-	-	-	SCATT_RS23125	WP_078590904.1	519	GMC family oxidoreductase
chr	NC_017586.1	5279436	5280035	-	-	-	SCATT_RS23130	WP_014145596.1	199	gluconate 2-dehydrogenase subunit 3 family protein, partial
chr	NC_017586.1	5280037	5280570	-	-	-	SCATT_RS23135	WP_014145597.1	177	hypothetical protein
chr	NC_017586.1	5280567	5282372	-	-	-	SCATT_RS23140	WP_014145598.1	601	thiamine pyrophosphate-requiring protein
chr	NC_017586.1	5282837	5283721	+	-	-	SCATT_RS23145	WP_014145599.1	294	RNA polymerase sigma factor SigF
chr	NC_017586.1	5283767	5284951	+	-	-	SCATT_RS23150	WP_014145600.1	394	aminopeptidase
chr	NC_017586.1	5285003	5286016	+	-	-	SCATT_RS23155	WP_014145601.1	337	membrane protein
chr	NC_017586.1	5286187	5287407	+	-	-	SCATT_RS23160	WP_014145602.1	406	EfeM/EfeO family lipoprotein, partial
chr	NC_017586.1	5287404	5288621	+	-	-	SCATT_RS23165	WP_014145603.1	405	deferrochelatase/peroxidase EfeB
chr	NC_017586.1	5288801	5290675	+	-	-	SCATT_RS23170	WP_014145604.1	624	phospholipase C
chr	NC_017586.1	5290739	5291695	-	-	-	SCATT_RS23175	WP_014145605.1	318	TIGR03557 family F420-dependent LLM class oxidoreductase
chr	NC_017586.1	5292017	5293456	+	-	-	SCATT_RS23180	WP_014145606.1	479	amino acid permease
chr	NC_017586.1	5293453	5294250	-	-	-	SCATT_RS23185	WP_014145607.1	265	methyltransferase domain-containing protein
chr	NC_017586.1	5294329	5295012	-	-	-	SCATT_RS23190	WP_014145608.1	227	DNA-binding response regulator
chr	NC_017586.1	5295009	5297186	-	-	-	SCATT_RS36780	WP_014145609.1	725	sensor histidine kinase
chr	NC_017586.1	5297278	5298123	-	-	-	SCATT_RS23200	WP_041825195.1	281	hypothetical protein
chr	NC_017586.1	5298314	5298796	+	-	-	SCATT_RS23205	WP_014145611.1	160	hypothetical protein
chr	NC_017586.1	5299044	5299880	-	-	-	SCATT_RS23210	WP_014145612.1	278	oxidoreductase
chr	NC_017586.1	5299973	5301793	-	-	-	SCATT_RS23215	WP_014145613.1	606	long-chain fatty acid--CoA ligase
chr	NC_017586.1	5302188	5303726	-	-	-	SCATT_RS23220	WP_014145614.1	512	MFS transporter
chr	NC_017586.1	5303886	5304884	+	-	-	SCATT_RS23225	WP_014145615.1	332	Lrp/AsnC family transcriptional regulator
chr	NC_017586.1	5304868	5305779	-	-	-	SCATT_RS23230	WP_014628564.1	303	LysR family transcriptional regulator
chr	NC_017586.1	5305924	5306967	+	-	-	SCATT_RS23235	WP_014145617.1	347	bile acid:sodium symporter
chr	NC_017586.1	5306977	5307249	+	-	-	SCATT_RS23240	WP_014145618.1	90	twin-arginine translocase TatA/TatE family subunit
chr	NC_017586.1	5307270	5308118	-	-	-	SCATT_RS23245	WP_014145619.1	282	formate dehydrogenase accessory sulfurtransferase FdhD
chr	NC_017586.1	5308503	5308829	-	-	-	SCATT_RS23255	WP_014145620.1	108	hypothetical protein
chr	NC_017586.1	5308874	5309527	-	-	-	SCATT_RS23260	WP_014145621.1	217	TetR/AcrR family transcriptional regulator
chr	NC_017586.1	5309524	5310297	-	-	-	SCATT_RS23265	WP_014145622.1	257	enoyl-CoA hydratase family protein
chr	NC_017586.1	5310322	5311497	-	-	-	SCATT_RS23270	WP_014145623.1	391	acyl-CoA dehydrogenase
chr	NC_017586.1	5311494	5313473	-	-	-	SCATT_RS23275	WP_014628565.1	659	acetyl-/propionyl-CoA carboxylase subunit alpha
chr	NC_017586.1	5313485	5315050	-	-	-	SCATT_RS23280	WP_014145625.1	521	acetyl-CoA carboxylase carboxyltransferase subunit
chr	NC_017586.1	5315047	5315859	-	-	-	SCATT_RS23285	WP_014145626.1	270	TIGR03084 family protein
chr	NC_017586.1	5316035	5316811	+	-	-	SCATT_RS23290	WP_014145627.1	258	membrane protein
chr	NC_017586.1	5316937	5317836	+	-	-	SCATT_RS23295	WP_014145628.1	299	hypothetical protein
chr	NC_017586.1	5317847	5319355	-	-	-	SCATT_RS23300	WP_014145629.1	502	hypothetical protein
chr	NC_017586.1	5319433	5320293	-	-	-	SCATT_RS23305	WP_014145630.1	286	hypothetical protein
chr	NC_017586.1	5320423	5320638	+	-	-	SCATT_RS36785	WP_014145631.1	71	hypothetical protein
chr	NC_017586.1	5320596	5320862	+	-	-	SCATT_RS36790	WP_014145632.1	88	hypothetical protein
chr	NC_017586.1	5320778	5320966	-	-	-	SCATT_RS37755	WP_086010102.1	62	hypothetical protein
chr	NC_017586.1	5321076	5321840	-	-	-	SCATT_RS23310	WP_014145633.1	254	enoyl-CoA hydratase
chr	NC_017586.1	5322176	5322802	+	-	-	SCATT_RS23315	WP_014145634.1	208	ATP-binding protein
chr	NC_017586.1	5322810	5323424	-	-	-	SCATT_RS23320	WP_014145635.1	204	isopentenyl-diphosphate Delta-isomerase
chr	NC_017586.1	5323915	5325729	+	-	-	SCATT_RS23325	WP_014145636.1	604	transferase
chr	NC_017586.1	5325726	5326463	+	-	-	SCATT_RS23330	WP_014145637.1	245	phosphocholine cytidylyltransferase family protein
chr	NC_017586.1	5326451	5327512	+	-	-	SCATT_RS23335	WP_014145638.1	353	dehydrogenase
chr	NC_017586.1	5327490	5328269	+	-	-	SCATT_RS23340	WP_014628568.1	259	CDP-alcohol phosphatidyltransferase family protein
chr	NC_017586.1	5328281	5329153	+	-	-	SCATT_RS23345	WP_041825197.1	290	glycosyltransferase family 2 protein
chr	NC_017586.1	5329232	5330161	+	-	-	SCATT_RS23350	WP_014145641.1	309	ABC transporter
chr	NC_017586.1	5330154	5330954	+	-	-	SCATT_RS23355	WP_014145642.1	266	ABC transporter ATP-binding protein
chr	NC_017586.1	5331391	5332344	+	-	hpnC	SCATT_RS23360	WP_014145643.1	317	squalene synthase HpnC
chr	NC_017586.1	5332353	5333282	+	-	hpnD	SCATT_RS23365	WP_014628571.1	309	squalene synthase HpnD
chr	NC_017586.1	5333404	5334846	+	-	-	SCATT_RS23370	WP_014145645.1	480	FAD-dependent oxidoreductase
chr	NC_017586.1	5334843	5335949	+	-	-	SCATT_RS23375	WP_078590815.1	368	dimethylallyltranstransferase
chr	NC_017586.1	5336067	5338103	+	-	shc	SCATT_RS23380	WP_014145647.1	678	squalene--hopene cyclase
chr	NC_017586.1	5338103	5338768	+	-	-	SCATT_RS23385	WP_014145648.1	221	hypothetical protein
chr	NC_017586.1	5338774	5339799	+	-	hpnH	SCATT_RS23390	WP_014628574.1	341	hopanoid biosynthesis associated radical SAM protein HpnH
chr	NC_017586.1	5339803	5340960	+	-	-	SCATT_RS23395	WP_014145650.1	385	flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase
chr	NC_017586.1	5341020	5342948	+	-	dxs	SCATT_RS23400	WP_014145651.1	642	1-deoxy-D-xylulose-5-phosphate synthase
chr	NC_017586.1	5342935	5344341	+	-	-	SCATT_RS23405	WP_014145652.1	468	aspartate aminotransferase family protein
chr	NC_017586.1	5344363	5346372	-	-	-	SCATT_RS23410	WP_014145653.1	669	M3 family peptidase
chr	NC_017586.1	5346383	5347207	-	-	-	SCATT_RS23415	WP_014145654.1	274	protein-tyrosine-phosphatase
chr	NC_017586.1	5347401	5348216	+	-	-	SCATT_RS23420	WP_086010103.1	271	SGNH/GDSL hydrolase family protein
chr	NC_017586.1	5348277	5348759	-	-	-	SCATT_RS23425	WP_014628575.1	160	ATP-binding protein
chr	NC_017586.1	5348994	5349863	+	-	-	SCATT_RS23430	WP_014145657.1	289	transcriptional regulator
chr	NC_017586.1	5349869	5350129	+	-	-	SCATT_RS23435	WP_014145658.1	86	DUF397 domain-containing protein
chr	NC_017586.1	5350218	5351036	+	-	-	SCATT_RS23440	WP_014145659.1	272	hypothetical protein
chr	NC_017586.1	5351026	5351544	-	-	-	SCATT_RS23445	WP_014145660.1	172	GNAT family N-acetyltransferase
chr	NC_017586.1	5351831	5352457	-	-	-	SCATT_RS23450	WP_014145662.1	208	XRE family transcriptional regulator
chr	NC_017586.1	5352602	5353963	+	-	-	SCATT_RS23455	WP_014145663.1	453	FAD-dependent oxidoreductase
chr	NC_017586.1	5354014	5355015	-	-	-	SCATT_RS23460	WP_014145664.1	333	acetamidase
chr	NC_017586.1	5355012	5356484	-	-	-	SCATT_RS23465	WP_014145665.1	490	APC family permease
chr	NC_017586.1	5356574	5357455	-	-	-	SCATT_RS23470	WP_014628577.1	293	hypothetical protein
chr	NC_017586.1	5357844	5358026	+	-	-	SCATT_RS23475	WP_014145667.1	60	hypothetical protein
chr	NC_017586.1	5358198	5359016	+	-	-	SCATT_RS23480	WP_014145669.1	272	cyclohexadienyl dehydratase
chr	NC_017586.1	5359032	5359952	-	-	-	SCATT_RS23485	WP_014145670.1	306	undecaprenyl-diphosphate phosphatase
chr	NC_017586.1	5360075	5360488	-	-	-	SCATT_RS23490	WP_014145671.1	137	BlaI/MecI/CopY family transcriptional regulator
chr	NC_017586.1	5360852	5362213	+	-	-	SCATT_RS23495	WP_014145672.1	453	galactosyldiacylglycerol synthase
chr	NC_017586.1	5362279	5363070	+	-	-	SCATT_RS23500	WP_014145673.1	263	polysaccharide deacetylase family protein
chr	NC_017586.1	5363067	5363717	+	-	-	SCATT_RS23505	WP_014145674.1	216	alpha-ketoglutarate-dependent dioxygenase AlkB
chr	NC_017586.1	5363847	5364338	+	-	-	SCATT_RS23510	WP_014145675.1	163	PPOX class F420-dependent oxidoreductase
chr	NC_017586.1	5364335	5365522	+	-	-	SCATT_RS23515	WP_014145676.1	395	MBL fold metallo-hydrolase
chr	NC_017586.1	5365569	5367449	-	-	-	SCATT_RS23520	WP_014145677.1	626	DUF2264 domain-containing protein
chr	NC_017586.1	5367819	5369243	+	-	-	SCATT_RS23525	WP_014145678.1	474	selenium-binding protein
chr	NC_017586.1	5369308	5370213	-	-	-	SCATT_RS23530	WP_014145679.1	301	ABC transporter permease
chr	NC_017586.1	5370210	5373122	-	-	-	SCATT_RS23535	WP_014145680.1	970	ABC transporter
chr	NC_017586.1	5373384	5374364	+	-	-	SCATT_RS23540	WP_014145681.1	326	aldo/keto reductase
chr	NC_017586.1	5374375	5375412	-	-	-	SCATT_RS23545	WP_014145682.1	345	phospholipase
chr	NC_017586.1	5375637	5376191	+	-	-	SCATT_RS23550	WP_014145683.1	184	universal stress protein
chr	NC_017586.1	5376270	5377169	-	-	-	SCATT_RS23555	WP_014145684.1	299	transketolase
chr	NC_017586.1	5377272	5377988	-	-	-	SCATT_RS23560	WP_014145685.1	238	transketolase
chr	NC_017586.1	5378043	5378528	+	-	soxR	SCATT_RS23565	WP_014145686.1	161	redox-sensitive transcriptional activator SoxR
chr	NC_017586.1	5379647	5380417	+	-	-	SCATT_RS23575	WP_014626964.1	256	IS5/IS1182 family transposase
chr	NC_017586.1	5380471	5380674	-	-	-	SCATT_RS23580	WP_014628581.1	67	hypothetical protein
chr	NC_017586.1	5380817	5381221	-	-	-	SCATT_RS23585	WP_014145689.1	134	type IV secretion protein Rhs
chr	NC_017586.1	5381644	5382255	+	-	-	SCATT_RS23590	WP_014145690.1	203	GNAT family N-acetyltransferase
chr	NC_017586.1	5382337	5383344	+	-	-	SCATT_RS23595	WP_014145691.1	335	hypothetical protein
chr	NC_017586.1	5383341	5384696	+	-	-	SCATT_RS23600	WP_014145692.1	451	MFS transporter
chr	NC_017586.1	5384708	5386183	-	-	-	SCATT_RS23605	WP_014145693.1	491	alpha/beta hydrolase
chr	NC_017586.1	5386390	5387811	-	-	-	SCATT_RS23610	WP_014145694.1	473	amidase
chr	NC_017586.1	5387951	5389285	-	-	-	SCATT_RS23615	WP_014145695.1	444	hypothetical protein
chr	NC_017586.1	5389366	5389983	+	-	-	SCATT_RS23620	WP_014145696.1	205	TetR/AcrR family transcriptional regulator
chr	NC_017586.1	5390047	5390727	+	-	-	SCATT_RS23625	WP_014145697.1	226	class I SAM-dependent methyltransferase
chr	NC_017586.1	5391083	5391265	+	-	-	SCATT_RS23630	WP_041824954.1	60	hypothetical protein
chr	NC_017586.1	5391425	5391724	+	-	-	SCATT_RS23635	WP_014145699.1	99	hypothetical protein
chr	NC_017586.1	5391734	5392450	+	-	-	SCATT_RS23640	WP_014145700.1	238	serine/threonine protein kinase
chr	NC_017586.1	5392581	5393366	+	-	-	SCATT_RS23645	WP_014145701.1	261	nucleotidyltransferase domain-containing protein
chr	NC_017586.1	5393347	5394522	-	-	-	SCATT_RS23650	WP_014145702.1	391	hypothetical protein
chr	NC_017586.1	5394519	5395205	-	-	-	SCATT_RS23655	WP_014145703.1	228	hypothetical protein
chr	NC_017586.1	5395394	5395921	-	-	-	SCATT_RS23660	WP_014145705.1	175	XRE family transcriptional regulator
chr	NC_017586.1	5396393	5396785	-	-	-	SCATT_RS23665	WP_014628585.1	130	hypothetical protein
chr	NC_017586.1	5396872	5397627	+	-	-	SCATT_RS23670	WP_014145707.1	251	LysR family transcriptional regulator
chr	NC_017586.1	5398193	5398435	+	-	-	SCATT_RS23675	WP_014145709.1	80	hypothetical protein
chr	NC_017586.1	5398457	5399125	-	-	-	SCATT_RS23680	WP_014145710.1	222	hypothetical protein
chr	NC_017586.1	5399221	5401443	-	-	-	SCATT_RS23685	WP_014145711.1	740	mannosyltransferase
chr	NC_017586.1	5401591	5403417	-	-	-	SCATT_RS23690	WP_014145712.1	608	ABC transporter ATP-binding protein
chr	NC_017586.1	5403946	5405388	+	-	-	SCATT_RS23695	WP_014145713.1	480	APC family permease
chr	NC_017586.1	5405413	5405838	-	-	-	SCATT_RS23700	WP_014145714.1	141	hypothetical protein
chr	NC_017586.1	5405930	5407234	+	-	-	SCATT_RS23705	WP_014145715.1	434	VWA domain-containing protein
chr	NC_017586.1	5407237	5408064	+	-	-	SCATT_RS23710	WP_014145716.1	275	hypothetical protein
chr	NC_017586.1	5408104	5408538	-	-	-	SCATT_RS23715	WP_014145718.1	144	hypothetical protein
chr	NC_017586.1	5408599	5409621	-	-	-	SCATT_RS23720	WP_014145719.1	340	dimethylallyltransferase
chr	NC_017586.1	5409765	5410166	+	-	-	SCATT_RS23725	WP_014145720.1	133	RNA-binding S4 domain-containing protein
chr	NC_017586.1	5410166	5410936	+	-	-	SCATT_RS23730	WP_014145721.1	256	nucleotidyltransferase domain-containing protein
chr	NC_017586.1	5411991	5413436	-	-	-	SCATT_RS23745	WP_014145723.1	481	RtcB family protein
chr	NC_017586.1	5413462	5413914	-	-	-	SCATT_RS23750	WP_014145724.1	150	archease
chr	NC_017586.1	5414034	5415188	-	-	-	SCATT_RS23755	WP_014145725.1	384	bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferase ArgJ
chr	NC_017586.1	5415876	5417252	+	-	-	SCATT_RS23760	WP_014145726.1	458	sensor histidine kinase
chr	NC_017586.1	5417312	5419321	+	-	-	SCATT_RS23765	WP_014145727.1	669	hypothetical protein
chr	NC_017586.1	5419498	5421042	+	-	-	SCATT_RS23770	WP_014145728.1	514	hypothetical protein
chr	NC_017586.1	5421203	5421613	+	-	-	SCATT_RS23775	WP_014145729.1	136	hypothetical protein
chr	NC_017586.1	5421628	5422182	-	-	-	SCATT_RS23780	WP_014145730.1	184	cupin domain-containing protein
chr	NC_017586.1	5422199	5423437	-	-	-	SCATT_RS23785	WP_014145731.1	412	cytochrome P450
chr	NC_017586.1	5423437	5424534	-	-	-	SCATT_RS23790	WP_014145732.1	365	type III polyketide synthase
chr	NC_017586.1	5425029	5426819	+	-	-	SCATT_RS23795	WP_014145733.1	596	acetyl-CoA carboxylase carboxyl transferase subunit beta
chr	NC_017586.1	5426816	5427433	+	-	accB	SCATT_RS23800	WP_014145734.1	205	acetyl-CoA carboxylase biotin carboxyl carrier protein
chr	NC_017586.1	5427438	5428817	+	-	-	SCATT_RS23805	WP_014145735.1	459	acetyl-CoA carboxylase biotin carboxylase subunit
chr	NC_017586.1	5428825	5429679	-	-	-	SCATT_RS23810	WP_014145736.1	284	Rieske (2Fe-2S) protein
chr	NC_017586.1	5429802	5430731	-	-	-	SCATT_RS23815	WP_014145737.1	309	hypothetical protein
chr	NC_017586.1	5431065	5431919	+	-	-	SCATT_RS23820	WP_014145738.1	284	KR domain-containing protein
chr	NC_017586.1	5431965	5433104	-	-	-	SCATT_RS23825	WP_014145739.1	379	glycosyl transferase
chr	NC_017586.1	5433440	5434123	+	-	-	SCATT_RS23830	WP_014145740.1	227	polysaccharide deacetylase family protein, partial
chr	NC_017586.1	5434136	5435497	-	-	paaF	SCATT_RS23835	WP_086010121.1	453	phenylacetate--CoA ligase
chr	NC_017586.1	5435704	5436336	-	-	-	SCATT_RS23840	WP_014628594.1	210	hypothetical protein
chr	NC_017586.1	5436563	5437738	+	-	-	SCATT_RS23845	WP_014145744.1	391	CoA transferase
chr	NC_017586.1	5437797	5438603	+	-	-	SCATT_RS23850	WP_014145745.1	268	DUF4343 domain-containing protein
chr	NC_017586.1	5438622	5438879	-	-	-	SCATT_RS23855	WP_014145746.1	85	hypothetical protein
chr	NC_017586.1	5438987	5440561	-	-	-	SCATT_RS23860	WP_078590906.1	524	beta-N-acetylhexosaminidase
chr	NC_017586.1	5440500	5442146	+	-	-	SCATT_RS23865	WP_014145748.1	548	APC family permease
chr	NC_017586.1	5442233	5444659	+	-	-	SCATT_RS23870	WP_014145749.1	808	PAS domain-containing protein
chr	NC_017586.1	5444878	5445828	+	-	-	SCATT_RS23875	WP_014145750.1	316	hypothetical protein
chr	NC_017586.1	5445889	5447418	+	-	-	SCATT_RS23880	WP_014145751.1	509	APC family permease
chr	NC_017586.1	5447457	5449409	+	-	-	SCATT_RS23885	WP_014145752.1	650	tyramine oxidase
chr	NC_017586.1	5449531	5450238	-	-	-	SCATT_RS23890	WP_014145753.1	235	hypothetical protein
chr	NC_017586.1	5450415	5450660	-	-	-	SCATT_RS36805	WP_014145754.1	81	hypothetical protein
chr	NC_017586.1	5450648	5451115	-	-	-	SCATT_RS23895	WP_014145755.1	155	hypothetical protein
chr	NC_017586.1	5451218	5452414	-	-	-	SCATT_RS23900	WP_014145756.1	398	XRE family transcriptional regulator
chr	NC_017586.1	5452518	5453426	-	-	-	SCATT_RS23905	WP_014145757.1	302	hypothetical protein
chr	NC_017586.1	5453491	5454810	+	-	-	SCATT_RS23910	WP_014145758.1	439	hypothetical protein
chr	NC_017586.1	5454818	5456035	-	-	-	SCATT_RS23915	WP_014145759.1	405	hypothetical protein
chr	NC_017586.1	5456028	5456555	-	-	-	SCATT_RS23920	WP_014145760.1	175	hypothetical protein
chr	NC_017586.1	5456755	5457555	-	-	-	SCATT_RS23925	WP_014145761.1	266	XRE family transcriptional regulator
chr	NC_017586.1	5458150	5460786	+	-	-	SCATT_RS23930	WP_014145762.1	878	PAS domain S-box protein
chr	NC_017586.1	5460787	5461848	-	-	-	SCATT_RS23935	WP_014145763.1	353	cation transporter
chr	NC_017586.1	5462081	5463307	-	-	-	SCATT_RS23940	WP_014145764.1	408	bifunctional cobalt-precorrin-7 (C(5))-methyltransferase/cobalt-precorrin-6B (C(15))-methyltransferase
chr	NC_017586.1	5463446	5463886	-	-	-	SCATT_RS23945	WP_014145765.1	146	peptidase
chr	NC_017586.1	5464296	5466080	-	-	-	SCATT_RS23950	WP_014145767.1	594	DUF2156 domain-containing protein
chr	NC_017586.1	5466445	5468529	+	-	-	SCATT_RS23955	WP_014145769.1	694	hypothetical protein
chr	NC_017586.1	5468542	5470116	-	-	-	SCATT_RS23960	WP_014145770.1	524	hypothetical protein
chr	NC_017586.1	5470441	5470992	+	-	-	SCATT_RS23965	WP_014145771.1	183	MarR family transcriptional regulator
chr	NC_017586.1	5470989	5473607	+	-	-	SCATT_RS23970	WP_014145772.1	872	MFS transporter
chr	NC_017586.1	5473748	5476264	+	-	uvrA	SCATT_RS23975	WP_014145773.1	838	excinuclease ABC subunit A
chr	NC_017586.1	5476360	5477256	+	-	-	SCATT_RS23980	WP_014145774.1	298	gfo/Idh/MocA family oxidoreductase
chr	NC_017586.1	5477253	5477639	+	-	-	SCATT_RS23985	WP_014145775.1	128	nucleotidyltransferase domain-containing protein
chr	NC_017586.1	5477650	5479380	-	-	-	SCATT_RS23990	WP_014145776.1	576	bifunctional 3\'-5\' exonuclease/DNA polymerase
chr	NC_017586.1	5479418	5479702	-	-	-	SCATT_RS23995	WP_014145777.1	94	hypothetical protein
chr	NC_017586.1	5480113	5480769	+	-	-	SCATT_RS24000	WP_014145779.1	218	transcriptional regulator
chr	NC_017586.1	5480901	5481746	+	-	-	SCATT_RS24005	WP_014145780.1	281	metallophosphoesterase
chr	NC_017586.1	5481746	5482468	+	-	-	SCATT_RS24010	WP_014145781.1	240	4\'-phosphopantetheinyl transferase
chr	NC_017586.1	5482772	5484289	+	-	-	SCATT_RS24015	WP_014145782.1	505	MFS transporter
chr	NC_017586.1	5484394	5485347	+	-	-	SCATT_RS24020	WP_014145783.1	317	hypothetical protein
chr	NC_017586.1	5485398	5486411	+	-	-	SCATT_RS24025	WP_014145784.1	337	MsnO8 family LLM class oxidoreductase
chr	NC_017586.1	5486372	5486773	-	-	-	SCATT_RS24030	WP_014628607.1	133	amino acid permease
chr	NC_017586.1	5486890	5488122	+	-	-	SCATT_RS24035	WP_014145786.1	410	ROK family transcriptional regulator
chr	NC_017586.1	5488145	5488891	-	-	-	SCATT_RS24040	WP_014145787.1	248	succinate dehydrogenase/fumarate reductase iron-sulfur subunit
chr	NC_017586.1	5488888	5490834	-	-	sdhA	SCATT_RS24045	WP_014145788.1	648	fumarate reductase/succinate dehydrogenase flavoprotein subunit
chr	NC_017586.1	5490836	5491588	-	-	-	SCATT_RS24050	WP_014145789.1	250	succinate dehydrogenase
chr	NC_017586.1	5491673	5492602	+	-	-	SCATT_RS24055	WP_014145790.1	309	LysR family transcriptional regulator
chr	NC_017586.1	5493347	5493838	-	-	-	SCATT_RS24060	WP_014145791.1	163	hypothetical protein
chr	NC_017586.1	5494068	5495102	-	-	-	SCATT_RS24065	WP_014145793.1	344	enoyl-CoA hydratase/isomerase family protein
chr	NC_017586.1	5495135	5495950	-	-	-	SCATT_RS24070	WP_014145794.1	271	SDR family NAD(P)-dependent oxidoreductase
chr	NC_017586.1	5495977	5497092	-	-	-	SCATT_RS24075	WP_014145795.1	371	HoxN/HupN/NixA family nickel/cobalt transporter
chr	NC_017586.1	5497512	5497874	+	-	-	SCATT_RS24080	WP_014628610.1	120	hypothetical protein
chr	NC_017586.1	5497973	5498722	-	-	-	SCATT_RS24085	WP_014145798.1	249	polysaccharide deacetylase family protein
chr	NC_017586.1	5498950	5500896	+	-	-	SCATT_RS24090	WP_014145799.1	648	Xaa-Pro dipeptidyl-peptidase
