#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
Un	NZ_JODY01000020.1	100498	101505	-	-	-	IF23_RS0118705	WP_051739692.1	335	ABC transporter substrate-binding protein
Un	NZ_JODY01000020.1	101507	102259	-	-	-	IF23_RS0118710	WP_037678623.1	250	amino acid ABC transporter ATP-binding protein
Un	NZ_JODY01000020.1	102274	103158	-	-	-	IF23_RS0118715	WP_030285100.1	294	amino acid ABC transporter permease
Un	NZ_JODY01000020.1	103142	105052	-	-	-	IF23_RS0118720	WP_078654072.1	636	adenylate cyclase
Un	NZ_JODY01000020.1	105049	105927	-	-	-	IF23_RS0118725	WP_030285103.1	292	amino acid ABC transporter permease
Un	NZ_JODY01000020.1	106458	107549	+	-	-	IF23_RS0118730	WP_051739693.1	363	LLM class flavin-dependent oxidoreductase
Un	NZ_JODY01000020.1	107546	108043	+	-	-	IF23_RS0118735	WP_030285108.1	165	N-acetyltransferase
Un	NZ_JODY01000020.1	108040	108999	+	-	-	IF23_RS0118740	WP_030285110.1	319	ABC transporter substrate-binding protein
Un	NZ_JODY01000020.1	109064	109666	-	-	-	IF23_RS0118745	WP_030285112.1	200	ATP-binding protein
Un	NZ_JODY01000020.1	109650	109988	-	-	-	IF23_RS0118750	WP_030285114.1	112	DUF742 domain-containing protein
Un	NZ_JODY01000020.1	109985	110410	-	-	-	IF23_RS0118755	WP_030285116.1	141	dynein regulation protein LC7
Un	NZ_JODY01000020.1	110407	112977	-	-	-	IF23_RS31415	WP_078654073.1	856	HAMP domain-containing protein
Un	NZ_JODY01000020.1	113375	113821	+	-	-	IF23_RS0118765	WP_030285119.1	148	cell division protein SepF
Un	NZ_JODY01000020.1	113925	115121	-	-	-	IF23_RS0118770	WP_030285120.1	398	acyl-CoA dehydrogenase
Un	NZ_JODY01000020.1	115273	116895	-	-	-	IF23_RS0118775	WP_030285122.1	540	MFS transporter
Un	NZ_JODY01000020.1	117110	118300	+	-	-	IF23_RS0118780	WP_030285123.1	396	membrane protein
Un	NZ_JODY01000020.1	118676	119638	+	-	-	IF23_RS0118785	WP_051739694.1	320	phosphatase PAP2 family protein
Un	NZ_JODY01000020.1	119747	119962	-	-	-	IF23_RS0118790	WP_030285126.1	71	hypothetical protein
Un	NZ_JODY01000020.1	120512	122194	+	-	-	IF23_RS0118795	WP_037678677.1	560	cytochrome c oxidase subunit I
Un	NZ_JODY01000020.1	122202	123017	-	-	-	IF23_RS0118800	WP_030285129.1	271	hypothetical protein
Un	NZ_JODY01000020.1	123095	124351	-	-	-	IF23_RS0118805	WP_030285131.1	418	glycosyltransferase family 4 protein
Un	NZ_JODY01000020.1	124616	125140	-	-	-	IF23_RS32790	WP_078654084.1	174	hypothetical protein
Un	NZ_JODY01000020.1	125554	126345	+	-	-	IF23_RS0118815	WP_030285136.1	263	hypothetical protein
Un	NZ_JODY01000020.1	126465	126800	+	-	-	IF23_RS0118820	WP_030285138.1	111	hypothetical protein
Un	NZ_JODY01000020.1	126863	128326	-	-	-	IF23_RS0118825	WP_030285139.1	487	ribosome biogenesis GTPase Der
Un	NZ_JODY01000020.1	128417	129073	-	-	-	IF23_RS0118830	WP_030285141.1	218	1-acyl-sn-glycerol-3-phosphate acyltransferase
Un	NZ_JODY01000020.1	129070	129804	-	-	-	IF23_RS0118835	WP_030285143.1	244	(d)CMP kinase
Un	NZ_JODY01000020.1	129891	130976	-	-	-	IF23_RS0118840	WP_030285144.1	361	prephenate dehydrogenase
Un	NZ_JODY01000020.1	131191	132195	-	-	-	IF23_RS0118845	WP_030285146.1	334	hypothetical protein
Un	NZ_JODY01000020.1	132262	133359	-	-	-	IF23_RS0118850	WP_030285149.1	365	rRNA pseudouridine synthase
Un	NZ_JODY01000020.1	133359	134033	-	-	-	IF23_RS0118855	WP_030285150.1	224	SMC-Scp complex subunit ScpB
Un	NZ_JODY01000020.1	134030	135112	-	-	-	IF23_RS0118860	WP_030285152.1	360	segregation/condensation protein A
Un	NZ_JODY01000020.1	135203	135745	-	-	-	IF23_RS0118865	WP_030285153.1	180	hypothetical protein
Un	NZ_JODY01000020.1	135742	136758	-	-	-	IF23_RS0118870	WP_030285155.1	338	ParA family protein
Un	NZ_JODY01000020.1	137260	138375	-	-	-	IF23_RS0118875	WP_037678682.1	371	alanine dehydrogenase
Un	NZ_JODY01000020.1	138542	141313	-	-	-	IF23_RS0118880	WP_078654074.1	923	hypothetical protein
Un	NZ_JODY01000020.1	141483	142109	-	-	-	IF23_RS0118885	WP_030285161.1	208	NUDIX hydrolase
Un	NZ_JODY01000020.1	142204	143907	-	-	-	IF23_RS0118890	WP_030285163.1	567	CTP synthase
Un	NZ_JODY01000020.1	144317	146128	+	-	-	IF23_RS0118895	WP_030285165.1	603	glycoside hydrolase family 15 protein
Un	NZ_JODY01000020.1	146193	147533	-	-	-	IF23_RS0118900	WP_051739696.1	446	MFS transporter
Un	NZ_JODY01000020.1	147665	148828	-	-	-	IF23_RS0118905	WP_030285168.1	387	glycosyl hydrolase
Un	NZ_JODY01000020.1	148839	149780	-	-	-	IF23_RS0118910	WP_037678688.1	313	1,3-beta-glucanase
Un	NZ_JODY01000020.1	149847	150953	+	-	-	IF23_RS0118915	WP_078654075.1	368	LacI family transcriptional regulator
Un	NZ_JODY01000020.1	151013	152644	+	-	-	IF23_RS0118920	WP_030285174.1	543	PucR family transcriptional regulator
Un	NZ_JODY01000020.1	152846	153115	+	-	-	IF23_RS32155	WP_051739697.1	89	hypothetical protein
Un	NZ_JODY01000020.1	153143	153787	-	-	-	IF23_RS0118930	WP_030285177.1	214	LysE family translocator
Un	NZ_JODY01000020.1	153860	154999	-	-	-	IF23_RS0118935	WP_037678695.1	379	glycosyl transferase
Un	NZ_JODY01000020.1	156123	157850	-	-	-	IF23_RS0118945	WP_030285183.1	575	DNA repair protein RecN
Un	NZ_JODY01000020.1	157988	158866	-	-	-	IF23_RS0118950	WP_030285185.1	292	NAD kinase
Un	NZ_JODY01000020.1	158926	159741	-	-	-	IF23_RS0118955	WP_030285187.1	271	TlyA family rRNA (cytidine-2\'-O)-methyltransferase
Un	NZ_JODY01000020.1	159749	160165	-	-	-	IF23_RS31425	WP_078654076.1	138	hypothetical protein
Un	NZ_JODY01000020.1	160278	160625	+	-	-	IF23_RS0118965	WP_030285191.1	115	sterol-binding protein
Un	NZ_JODY01000020.1	160609	161478	-	-	-	IF23_RS0118970	WP_078654077.1	289	ABC transporter ATP-binding protein
Un	NZ_JODY01000020.1	161475	162551	-	-	-	IF23_RS0118975	WP_078654078.1	358	hypothetical protein
Un	NZ_JODY01000020.1	162548	163594	-	-	-	IF23_RS0118980	WP_037678705.1	348	iron ABC transporter permease
Un	NZ_JODY01000020.1	163667	164692	+	-	-	IF23_RS0118985	WP_030285198.1	341	ABC transporter substrate-binding protein
Un	NZ_JODY01000020.1	164855	165880	-	-	-	IF23_RS0118990	WP_030285199.1	341	haloacid dehalogenase
Un	NZ_JODY01000020.1	166008	167273	+	-	-	IF23_RS0118995	WP_030285201.1	421	DUF1015 domain-containing protein
Un	NZ_JODY01000020.1	167365	169467	-	-	-	IF23_RS32795	WP_078654079.1	700	tetratricopeptide repeat-containing protein
Un	NZ_JODY01000021.1	115	840	+	-	-	IF23_RS0119020	WP_078654085.1	241	hypothetical protein
Un	NZ_JODY01000021.1	961	1932	+	-	-	IF23_RS0119025	WP_078654086.1	323	FadR family transcriptional regulator
Un	NZ_JODY01000021.1	2331	3869	+	-	-	IF23_RS0119030	WP_078654090.1	512	RNA polymerase sigma factor
Un	NZ_JODY01000021.1	4001	4810	+	-	-	IF23_RS0119035	WP_030285222.1	269	serine protease
Un	NZ_JODY01000021.1	4935	5165	-	-	-	IF23_RS0119040	WP_030285223.1	76	hypothetical protein
Un	NZ_JODY01000021.1	5610	7730	+	-	-	IF23_RS0119045	WP_030285224.1	706	type IIA DNA topoisomerase subunit B
Un	NZ_JODY01000021.1	7891	8379	+	-	-	IF23_RS0119050	WP_030285225.1	162	hypothetical protein
Un	NZ_JODY01000021.1	8410	9576	+	-	-	IF23_RS0119055	WP_030285227.1	388	two-component sensor histidine kinase
Un	NZ_JODY01000021.1	9573	10259	+	-	-	IF23_RS0119060	WP_030285229.1	228	DNA-binding response regulator
Un	NZ_JODY01000021.1	11290	11964	-	-	-	IF23_RS0119065	WP_030285231.1	224	HTH domain-containing protein
Un	NZ_JODY01000021.1	11961	13703	-	-	-	IF23_RS0119070	WP_051739712.1	580	sensor histidine kinase
Un	NZ_JODY01000021.1	14378	15388	-	-	-	IF23_RS0119075	WP_037678738.1	336	sucrase ferredoxin
Un	NZ_JODY01000021.1	16745	17482	+	-	-	IF23_RS32800	WP_078654091.1	245	hypothetical protein
Un	NZ_JODY01000021.1	17777	20224	-	-	-	IF23_RS0119085	WP_030285239.1	815	DNA topoisomerase IV subunit A
Un	NZ_JODY01000021.1	20519	21856	+	-	-	IF23_RS0119090	WP_030285241.1	445	insulinase family protein
Un	NZ_JODY01000021.1	21895	23277	+	-	-	IF23_RS0119095	WP_030285243.1	460	insulinase family protein
Un	NZ_JODY01000021.1	23689	24465	+	-	-	IF23_RS0119100	WP_030285245.1	258	M23 family peptidase
Un	NZ_JODY01000021.1	24722	25393	+	-	-	IF23_RS0119105	WP_037678739.1	223	GntR family transcriptional regulator
Un	NZ_JODY01000021.1	25688	25969	-	-	-	IF23_RS0119110	WP_030285249.1	93	HPr family phosphocarrier protein
Un	NZ_JODY01000021.1	26170	29028	+	-	-	IF23_RS0119115	WP_030285250.1	952	GNAT family N-acetyltransferase
Un	NZ_JODY01000021.1	29118	29711	+	-	-	IF23_RS0119120	WP_030285252.1	197	hypothetical protein
Un	NZ_JODY01000021.1	29711	30901	+	-	-	IF23_RS0119125	WP_030285254.1	396	alkaline phosphatase family protein
Un	NZ_JODY01000021.1	31099	31749	+	-	-	IF23_RS0119130	WP_030285256.1	216	thymidine kinase
Un	NZ_JODY01000021.1	31947	32210	+	-	-	IF23_RS0119135	WP_030285258.1	87	hypothetical protein
Un	NZ_JODY01000021.1	32495	33298	-	-	-	IF23_RS0119140	WP_030285260.1	267	VOC family protein
Un	NZ_JODY01000021.1	33548	34384	+	-	-	IF23_RS0119145	WP_030285262.1	278	sulfurtransferase
Un	NZ_JODY01000021.1	34453	35520	-	-	-	IF23_RS0119150	WP_030285264.1	355	DUF3071 domain-containing protein
Un	NZ_JODY01000021.1	36021	37181	+	-	-	IF23_RS0119155	WP_030285266.1	386	hypothetical protein
Un	NZ_JODY01000021.1	37246	38586	-	-	-	IF23_RS0119160	WP_030285267.1	446	FAD-binding protein
Un	NZ_JODY01000021.1	39159	40439	-	-	-	IF23_RS0119165	WP_030285269.1	426	MFS transporter
Un	NZ_JODY01000021.1	40758	41903	+	-	-	IF23_RS0119170	WP_030285271.1	381	ferrochelatase
Un	NZ_JODY01000021.1	42013	42813	+	-	-	IF23_RS0119175	WP_030285273.1	266	inositol monophosphatase
Un	NZ_JODY01000021.1	43356	44009	+	-	-	IF23_RS0119185	WP_030285276.1	217	DNA-binding response regulator
Un	NZ_JODY01000021.1	44014	45273	+	-	-	IF23_RS0119190	WP_030285277.1	419	sensor histidine kinase
Un	NZ_JODY01000021.1	45830	46132	+	-	-	IF23_RS0119195	WP_016575747.1	100	MULTISPECIES: DUF4193 domain-containing protein
Un	NZ_JODY01000021.1	46234	46989	+	-	-	IF23_RS0119200	WP_051739706.1	251	hypothetical protein
Un	NZ_JODY01000021.1	47004	47447	-	-	-	IF23_RS0119205	WP_030285280.1	147	DUF3093 domain-containing protein
Un	NZ_JODY01000021.1	47506	48099	+	-	-	IF23_RS0119210	WP_030285281.1	197	PaaI family thioesterase
Un	NZ_JODY01000021.1	48096	48617	+	-	-	IF23_RS0119215	WP_030285283.1	173	dUTP diphosphatase
Un	NZ_JODY01000021.1	48619	49383	+	-	-	IF23_RS0119220	WP_030285285.1	254	DUF3710 domain-containing protein
Un	NZ_JODY01000021.1	49698	50522	-	-	-	IF23_RS0119225	WP_030285287.1	274	MerR family transcriptional regulator
Un	NZ_JODY01000021.1	50901	51713	+	-	-	IF23_RS0119230	WP_078654092.1	270	ABC transporter ATP-binding protein
Un	NZ_JODY01000021.1	52124	52963	+	-	-	IF23_RS0119235	WP_078654087.1	279	pentapeptide repeat-containing protein
Un	NZ_JODY01000021.1	53483	56065	+	-	-	IF23_RS0119240	WP_030285292.1	860	sensor histidine kinase KdpD
Un	NZ_JODY01000021.1	56214	56897	+	-	-	IF23_RS0119245	WP_030285294.1	227	DNA-binding response regulator
Un	NZ_JODY01000021.1	57003	57401	+	-	-	IF23_RS0119250	WP_078654088.1	132	DNA-binding protein
Un	NZ_JODY01000021.1	57405	58241	+	-	-	IF23_RS0119255	WP_030285298.1	278	DUF3159 domain-containing protein
Un	NZ_JODY01000021.1	58340	59011	-	-	-	IF23_RS0119260	WP_030285300.1	223	TrkA family potassium uptake protein
Un	NZ_JODY01000021.1	59008	59676	-	-	-	IF23_RS0119265	WP_030285302.1	222	TrkA family potassium uptake protein
Un	NZ_JODY01000021.1	60242	62227	+	-	-	IF23_RS0119270	WP_037678746.1	661	potassium transporter TrkA
Un	NZ_JODY01000021.1	62363	63478	+	-	-	IF23_RS0119275	WP_051739707.1	371	hypothetical protein
Un	NZ_JODY01000021.1	63646	64245	+	-	-	IF23_RS0119280	WP_030285307.1	199	hypothetical protein
Un	NZ_JODY01000021.1	64359	66497	+	-	-	IF23_RS0119285	WP_030285309.1	712	hypothetical protein
Un	NZ_JODY01000021.1	66617	71491	+	-	-	IF23_RS0119290	WP_030285310.1	1624	DNA repair ATPase
Un	NZ_JODY01000021.1	71631	73682	+	-	-	IF23_RS0119295	WP_030285312.1	683	APC family permease
Un	NZ_JODY01000021.1	73819	75147	+	-	-	IF23_RS0119300	WP_030285314.1	442	class I SAM-dependent RNA methyltransferase
Un	NZ_JODY01000021.1	75367	75711	-	-	-	IF23_RS0119305	WP_030285316.1	114	hypothetical protein
Un	NZ_JODY01000021.1	76263	76544	+	-	-	IF23_RS0119310	WP_030285318.1	93	metal-binding protein
Un	NZ_JODY01000021.1	77059	77823	-	-	-	IF23_RS0119315	WP_037678728.1	254	cysteine methyltransferase
Un	NZ_JODY01000021.1	77862	78449	-	-	-	IF23_RS0119320	WP_030285321.1	195	RNA polymerase sigma factor
Un	NZ_JODY01000021.1	78636	79340	-	-	-	IF23_RS0119325	WP_051739708.1	234	class I SAM-dependent methyltransferase
Un	NZ_JODY01000021.1	79756	80775	+	-	-	IF23_RS0119330	WP_030285325.1	339	DUF4073 domain-containing protein
Un	NZ_JODY01000021.1	80847	81125	-	-	-	IF23_RS0119335	WP_030285327.1	92	DUF397 domain-containing protein
Un	NZ_JODY01000021.1	81122	82036	-	-	-	IF23_RS0119340	WP_030285329.1	304	transcriptional regulator
Un	NZ_JODY01000021.1	82199	82720	+	-	-	IF23_RS0119345	WP_078654089.1	173	ATP-binding protein
Un	NZ_JODY01000021.1	82897	84183	+	-	-	IF23_RS0119350	WP_037678731.1	428	FAD-dependent oxidoreductase
Un	NZ_JODY01000021.1	84245	84673	+	-	-	IF23_RS0119355	WP_030285334.1	142	RidA family protein
Un	NZ_JODY01000021.1	84670	85347	+	-	-	IF23_RS0119360	WP_030285336.1	225	DUF1028 domain-containing protein
Un	NZ_JODY01000021.1	85344	86489	+	-	-	IF23_RS0119365	WP_030285337.1	381	amidohydrolase
Un	NZ_JODY01000021.1	86594	88039	+	-	aspA	IF23_RS0119370	WP_051739709.1	481	aspartate ammonia-lyase
Un	NZ_JODY01000021.1	88104	89474	+	-	-	IF23_RS0119375	WP_030285341.1	456	MFS transporter
Un	NZ_JODY01000021.1	89515	90441	+	-	-	IF23_RS0119380	WP_030285343.1	308	hypothetical protein
Un	NZ_JODY01000021.1	90452	91069	-	-	-	IF23_RS0119385	WP_030285344.1	205	TetR family transcriptional regulator
Un	NZ_JODY01000021.1	91303	92775	+	-	-	IF23_RS0119390	WP_030285346.1	490	aldehyde dehydrogenase
Un	NZ_JODY01000021.1	92839	94191	+	-	-	IF23_RS0119395	WP_030285348.1	450	aspartate aminotransferase family protein
Un	NZ_JODY01000021.1	94560	95960	+	-	-	IF23_RS0119400	WP_078654093.1	466	APC family permease
Un	NZ_JODY01000021.1	96143	98266	+	-	-	IF23_RS0119405	WP_030285352.1	707	DUF2075 domain-containing protein
Un	NZ_JODY01000021.1	98750	100627	-	-	-	IF23_RS0119415	WP_030285354.1	625	DUF2075 domain-containing protein
Un	NZ_JODY01000022.1	548	1783	-	-	-	IF23_RS0119420	WP_030285360.1	411	DNA polymerase III subunit delta\'
Un	NZ_JODY01000022.1	2029	5286	-	-	-	IF23_RS0119425	WP_030285362.1	1085	dTMP kinase
Un	NZ_JODY01000022.1	5475	8333	-	-	-	IF23_RS0119430	WP_030285364.1	952	type I DNA topoisomerase
Un	NZ_JODY01000022.1	8866	9495	+	-	-	IF23_RS0119435	WP_030285366.1	209	hypothetical protein
Un	NZ_JODY01000022.1	9492	9944	+	-	-	IF23_RS0119440	WP_030285368.1	150	DUF2752 domain-containing protein
Un	NZ_JODY01000022.1	10079	10483	-	-	-	IF23_RS0119445	WP_030285369.1	134	hypothetical protein
Un	NZ_JODY01000022.1	10805	12343	-	-	-	IF23_RS0119450	WP_030285371.1	512	methyltransferase domain-containing protein
Un	NZ_JODY01000022.1	12450	13034	-	-	-	IF23_RS0119455	WP_037678795.1	194	hypothetical protein
Un	NZ_JODY01000022.1	13239	15653	-	-	-	IF23_RS0119460	WP_030285374.1	804	sodium-translocating pyrophosphatase
Un	NZ_JODY01000022.1	16302	16721	-	-	-	IF23_RS0119465	WP_030285376.1	139	ATP-binding protein
Un	NZ_JODY01000022.1	16831	17172	-	-	-	IF23_RS0119470	WP_004571875.1	113	MULTISPECIES: anti-sigma factor antagonist
Un	NZ_JODY01000022.1	17254	19770	+	-	-	IF23_RS0119475	WP_078654094.1	838	DUF1998 domain-containing protein
Un	NZ_JODY01000022.1	19515	20303	-	-	-	IF23_RS32805	WP_078654095.1	262	hypothetical protein
Un	NZ_JODY01000022.1	20281	20583	-	-	-	IF23_RS0119480	WP_030285380.1	100	membrane protein
Un	NZ_JODY01000022.1	21197	21382	-	-	-	IF23_RS0119485	WP_030285382.1	61	DUF4244 domain-containing protein
Un	NZ_JODY01000022.1	21579	22007	-	-	-	IF23_RS32810	WP_078654111.1	142	type II secretion protein F
Un	NZ_JODY01000022.1	22379	23341	-	-	-	IF23_RS0119495	WP_078654110.1	320	hypothetical protein
Un	NZ_JODY01000022.1	23455	24657	-	-	-	IF23_RS0119500	WP_051739714.1	400	pilus assembly protein CpaF
Un	NZ_JODY01000022.1	24650	25795	-	-	-	IF23_RS0119505	WP_051739715.1	381	septum formation initiator
Un	NZ_JODY01000022.1	26267	27121	+	-	-	IF23_RS0119510	WP_030285392.1	284	HAD-IB family hydrolase
Un	NZ_JODY01000022.1	27666	28523	-	-	-	IF23_RS0119515	WP_051739716.1	285	hypothetical protein
Un	NZ_JODY01000022.1	28625	29611	+	-	-	IF23_RS0119520	WP_030285395.1	328	ATP-binding protein
Un	NZ_JODY01000022.1	29957	31141	+	-	-	IF23_RS0119525	WP_078654096.1	394	hypothetical protein
Un	NZ_JODY01000022.1	31257	33224	+	-	-	IF23_RS0119530	WP_030285399.1	655	acetate--CoA ligase
Un	NZ_JODY01000022.1	33480	34874	+	-	-	IF23_RS0119535	WP_030285402.1	464	Na+/H+ antiporter NhaA
Un	NZ_JODY01000022.1	34918	35376	+	-	-	IF23_RS0119540	WP_030285404.1	152	phage holin family protein
Un	NZ_JODY01000022.1	35373	36299	+	-	-	IF23_RS0119545	WP_030285405.1	308	alpha/beta hydrolase
Un	NZ_JODY01000022.1	36443	36655	+	-	-	IF23_RS32815	WP_078654097.1	70	hypothetical protein
Un	NZ_JODY01000022.1	36715	37914	-	-	-	IF23_RS0119550	WP_030285407.1	399	serine protease
Un	NZ_JODY01000022.1	37928	38761	-	-	-	IF23_RS0119555	WP_078654098.1	277	CoA pyrophosphatase
Un	NZ_JODY01000022.1	38873	39718	-	-	-	IF23_RS0119560	WP_037678765.1	281	endonuclease III
Un	NZ_JODY01000022.1	39826	40029	-	-	-	IF23_RS0119565	WP_030285413.1	67	hypothetical protein
Un	NZ_JODY01000022.1	40026	40367	-	-	-	IF23_RS0119570	WP_051739718.1	113	hypothetical protein
Un	NZ_JODY01000022.1	40561	40815	+	-	-	IF23_RS0119575	WP_030285417.1	84	GntR family transcriptional regulator
Un	NZ_JODY01000022.1	41190	41372	-	-	-	IF23_RS0119580	WP_030285418.1	60	hypothetical protein
Un	NZ_JODY01000022.1	41382	41591	-	-	-	IF23_RS0119585	WP_030285420.1	69	DUF397 domain-containing protein
Un	NZ_JODY01000022.1	42100	42408	+	-	-	IF23_RS32820	WP_078654099.1	102	hypothetical protein
Un	NZ_JODY01000022.1	42359	42937	-	-	-	IF23_RS0119595	WP_037678809.1	192	hypothetical protein
Un	NZ_JODY01000022.1	44398	44844	-	-	-	IF23_RS0119610	WP_030285424.1	148	hypothetical protein
Un	NZ_JODY01000022.1	44841	45101	-	-	-	IF23_RS0119615	WP_051739719.1	86	hypothetical protein
Un	NZ_JODY01000022.1	45257	46087	+	-	-	IF23_RS0119620	WP_030285428.1	276	XRE family transcriptional regulator
Un	NZ_JODY01000022.1	46084	46293	+	-	-	IF23_RS0119625	WP_030285430.1	69	DUF397 domain-containing protein
Un	NZ_JODY01000022.1	46390	46635	-	-	-	IF23_RS0119630	WP_030285432.1	81	hypothetical protein
Un	NZ_JODY01000022.1	46938	47843	-	-	-	IF23_RS32160	WP_051739720.1	301	hypothetical protein
Un	NZ_JODY01000022.1	48295	50142	-	-	-	IF23_RS0119640	WP_030285435.1	615	hypothetical protein
Un	NZ_JODY01000022.1	50646	51086	-	-	-	IF23_RS0119650	WP_051739721.1	146	hypothetical protein
Un	NZ_JODY01000022.1	51102	53591	-	-	-	IF23_RS0119655	WP_030285441.1	829	hypothetical protein
Un	NZ_JODY01000022.1	53637	54140	-	-	-	IF23_RS0119660	WP_030285443.1	167	hypothetical protein
Un	NZ_JODY01000022.1	54133	54312	-	-	-	IF23_RS0119665	WP_030285445.1	59	hypothetical protein
Un	NZ_JODY01000022.1	54406	54690	-	-	-	IF23_RS0119670	WP_030285447.1	94	hypothetical protein
Un	NZ_JODY01000022.1	54683	54877	-	-	-	IF23_RS31435	WP_037678768.1	64	hypothetical protein
Un	NZ_JODY01000022.1	54874	55578	-	-	-	IF23_RS0119680	WP_030285448.1	234	hypothetical protein
Un	NZ_JODY01000022.1	55722	56561	-	-	-	IF23_RS0119685	WP_030285450.1	279	hypothetical protein
Un	NZ_JODY01000022.1	56812	57960	-	-	-	IF23_RS32165	WP_051739722.1	382	hypothetical protein
Un	NZ_JODY01000022.1	58245	58823	-	-	-	IF23_RS0119700	WP_030285454.1	192	hypothetical protein
Un	NZ_JODY01000022.1	58876	59082	-	-	-	IF23_RS0119705	WP_030285456.1	68	hypothetical protein
Un	NZ_JODY01000022.1	59190	60110	-	-	-	IF23_RS0119710	WP_051739723.1	306	LysM peptidoglycan-binding domain-containing protein
Un	NZ_JODY01000022.1	60199	60918	-	-	-	IF23_RS32825	WP_078654100.1	239	hypothetical protein
Un	NZ_JODY01000022.1	62011	62256	-	-	-	IF23_RS0119720	WP_030285462.1	81	hypothetical protein, partial
Un	NZ_JODY01000022.1	62265	63074	-	-	-	IF23_RS0119725	WP_030285463.1	269	hypothetical protein
Un	NZ_JODY01000022.1	63058	64128	-	-	-	IF23_RS0119730	WP_030285465.1	356	hypothetical protein
Un	NZ_JODY01000022.1	64128	64931	-	-	-	IF23_RS0119735	WP_030285466.1	267	hypothetical protein
Un	NZ_JODY01000022.1	64972	67368	-	-	-	IF23_RS0119740	WP_078654101.1	798	hypothetical protein
Un	NZ_JODY01000022.1	67579	67839	-	-	-	IF23_RS0119750	WP_030285470.1	86	hypothetical protein
Un	NZ_JODY01000022.1	67902	68336	-	-	-	IF23_RS0119755	WP_030285472.1	144	hypothetical protein
Un	NZ_JODY01000022.1	68343	69359	-	-	-	IF23_RS0119760	WP_051739724.1	338	hypothetical protein
Un	NZ_JODY01000022.1	69372	69806	-	-	-	IF23_RS0119765	WP_030285476.1	144	hypothetical protein
Un	NZ_JODY01000022.1	69816	70181	-	-	-	IF23_RS0119770	WP_030285478.1	121	hypothetical protein
Un	NZ_JODY01000022.1	70247	71440	-	-	-	IF23_RS0119775	WP_030285480.1	397	phage major capsid protein
Un	NZ_JODY01000022.1	71422	72159	-	-	-	IF23_RS31450	WP_051739725.1	245	HK97 family phage prohead protease
Un	NZ_JODY01000022.1	72122	73462	-	-	-	IF23_RS0119785	WP_037678777.1	446	phage portal protein
Un	NZ_JODY01000022.1	73498	75054	-	-	-	IF23_RS0119790	WP_030285486.1	518	terminase large subunit
Un	NZ_JODY01000022.1	75070	75513	-	-	-	IF23_RS0119795	WP_030285488.1	147	phage terminase small subunit P27 family
Un	NZ_JODY01000022.1	75896	76249	-	-	-	IF23_RS32835	WP_030285490.1	117	HNH endonuclease
Un	NZ_JODY01000022.1	76942	78762	-	-	-	IF23_RS0119805	WP_030285491.1	606	recombinase family protein
Un	NZ_JODY01000022.1	80092	80766	+	-	-	IF23_RS0119815	WP_006604164.1	224	MULTISPECIES: Crp/Fnr family transcriptional regulator
Un	NZ_JODY01000022.1	80975	81787	+	-	-	IF23_RS0119820	WP_030285493.1	270	nucleotidyltransferase domain-containing protein
Un	NZ_JODY01000022.1	81813	82643	-	-	-	IF23_RS0119825	WP_030285495.1	276	MBL fold metallo-hydrolase
Un	NZ_JODY01000022.1	82640	83533	-	-	-	IF23_RS0119830	WP_030285498.1	297	NUDIX hydrolase
Un	NZ_JODY01000022.1	83685	84149	-	-	-	IF23_RS0119835	WP_030285500.1	154	RidA family protein
Un	NZ_JODY01000022.1	84505	85527	+	-	-	IF23_RS0119845	WP_030285502.1	340	ATPase
